G.I. Joe: Retaliation,"[u'president', u'gi joe', u'general', u'rescue', u'dancing', u'weapon of mass destruction', u'nuclear threat', u'hiding underwater', u'terrorism', u'sequel', u'nuclear missile', u'injection', u'london eye', u'big ben london', u'held at gunpoint', u'violence', u'rescue mission', u'torture', u'apprentice', u'based on comic book', u'tokyo japan', u'pakistan', u'machine gun', u'face mask', u'binoculars', u'ninja', u'avalanche', u'coming out of retirement', u'limousine', u'rocket launcher', u'slow motion scene', u'destruction of city', u'mercenary', u'fistfight', u'british', u'kidnapping', u'uzi', u'falling down stairs', u'boat chase', u'fundraiser', u'prison guard', u'chase', u'satellite', u'nuclear explosion', u'dna', u'corpse', u'secret service agent', u'massacre', u'duplicity', u'exploding motorcycle', u'missile launch', u'falling from height', u'masked man', u'dictator', u'exploding car', u'hidden gun', u'tough guy', u'blood', u'army', u'tied to a chair', u'bridge', u'soldier', u'prison escape', u'dog tag', u'throwing star', u'punched in the face', u'blindness', u""coup d'etat"", u'self mutilation', u'framed for murder', u'returning character killed off', u'playing dead', u'battle', u'hummer', u'helicopter', u'on the run', u'pentagon', u'security camera', u'security guard', u'airplane', u'master of disguise', u'well', u'deoxyribonucleic acid', u'punched in the chest', u'computer cracker', u'maximum security prison', u'punching bag', u'exploding boat', u'zip line', u'beating', u'gatling gun', u'monk', u'gymnasium', u'action hero', u'bunker', u'explosion', u'u.s. president', u'subterranean', u'voice over narration', u'conspiracy', u'race against time', u'humvee', u'politician', u'military', u'handcuffs', u'fight', u'parkour', u'factory', u'mexican standoff', u'exploding body', u'ah 64 apache helicopter', u'korean soldier', u'laptop computer', u'mute', u'stabbed in the head', u'self destruction', u'battlefield', u'knocked out', u'female warrior', u'dual wield', u'showdown', u'commando', u'brawl', u'briefcase', u'armored car', u'ex soldier', u'slow motion explosion', u'ambush', u'sniper rifle', u'hand grenade', u'target practice', u'jumping from height', u'knife fight', u'bodyguard', u'kicked in the face', u'young version of character', u'commando unit', u'mixed martial arts', u'terrorist plot', u'three man chimney climb', u'power outage', u'50 calibre machine gun', u'u. s. marines dress uniform', u'terrorist group', u'press conference', u'missile', u'c 130 hercules', u'revenge', u'bo staff', u'mass destruction', u""character's point of view camera shot"", u'exploding building', u'sniper', u'stylized violence', u'friendship', u'silencer', u'lens flare', u'bare chested male', u'playing a video game', u'cell phone', u'shot to death', u'murder', u'dna analysis', u'burned alive', u'terrorist', u'commando mission', u'candle', u'female soldier', u'desert', u'returning character with different actor', u'virginia', u'stabbed in the chest', u'double cross', u'drone', u'target shooting', u'special forces', u'shot in the chest', u'southern accent', u'foot chase', u'snow', u'based on cartoon', u'motorcycle', u'frame up', u'traitor', u'flashback', u'white house', u'firefly', u'based on tv series', u'good versus evil', u'korean', u'bombardment', u'monastery', u'assassin', u'pistol', u'house of parliament london', u'surveillance', u'kinect', u'world domination', u""character repeating someone else's dialogue"", u'news report', u'shot in the back', u'commando raid', u'punctuation in title', u'tough girl', u'american flag', u'attack', u'training', u'sword fight', u'grenade', u'washington d.c.', u'survival', u'knife', u'mountain', u'gun fu', u'defector', u'assault rifle', u'cover up', u'prisoner', u'woman changing clothes', u'interrogation', u'hostage', u'american abroad', u'martial arts', u'germany', u'cryogenics', u'reference to bono', u'parachute', u'chain link fence', u'nuclear warhead', u'himalayas', u'group name in title', u'healing', u'north korea', u'reference to ryan seacrest', u'stabbed to death', u'walkie talkie', u'nanotechnology', u'falling to death', u'flare gun', u'masked woman', u'reference to johnny cash', u'assassination attempt', u'prison', u'kicked in the stomach', u'high tech', u'covert operation', u'disguise', u'secret service', u'female ninja', u'no opening credits', u'grenade launcher', u'boat', u'evil politician', u'based on comic', u'bulletproof vest', u'party', u'underwater scene', u'impalement', u'master apprentice relationship', u'megalomaniac', u'tank', u'hand to hand combat', u'tracking device', u'undercover', u'hdtv', u'cliff', u'redemption', u'based on toy', u'media coverage', u'shot in the head', u'reference to miley cyrus', u'shot in the arm', u'bomb', u'ak 47', u'betrayal', u'prison warden', u'sword', u'obscene finger gesture', u'kinect for xbox 360', u'london england', u'xbox 360', u'airboat', u'reference to george s. patton', u'death', u'stranded in the desert', u'red dress', u'helmet', u'woman wearing a red dress', u'period in title', u'temple', u'shootout', u'opening action scene', u'hit by a car', u'action heroine', u'warrior', u'3 dimensional', u'boxing ring', u'explosive', u'summit', u'deception', u'thick accent', u'cnn reporter', u'impostor', u'exploding tank', u'washington monument', u'night vision goggles', u'death of friend', u'character name in title', u'surprise ending', u'']"
Cloudy with a Chance of Meatballs 2,"[u'food', u'inventor', u'island', u'orangutan', u'scientist', u'kiss', u'fisherman', u'satire', u'hologram', u'monkey', u'expulsion', u'naivety', u'doublecross', u'drawing', u'altered version of studio logo', u'sequel', u'surrealism', u'father son relationship', u'fishing', u'boat', u'pun', u'wilhelm scream', u'cheeseburger', u'']"
Now You See Me,"[u'bank', u'fbi', u'magician', u'interpol', u'illusionist', u'heist', u'investigation', u'money', u'fbi agent', u'arrest', u'distraction', u'interpol agent', u'millionaire', u'interrogation room', u'misdirection', u'flashback', u'conspiracy', u'car full of money', u'flash paper', u'fairground', u'hypnotist', u'ferry', u'bus', u'money falling from air', u'stage magician', u'card trick', u'casino', u'car accident', u'chicago illinois', u'police chase', u'rooftop', u'media coverage', u'tracking device', u'lock pick', u'garbage chute', u'car chase', u'airplane', u'white rabbit', u'security camera', u'car rollover', u'tarot card', u'fight', u'money falling through the air', u'hologram', u'street magician', u'las vegas nevada', u'new york city', u'stealing a car', u'card sailing', u'police interrogation', u'car explosion', u'chase', u'claim in title', u'wild goose chase', u'bank vault', u'exploding car', u'knocked out', u'no opening credits', u'hypnotism', u'pistol', u'fireplace', u'knife throwing', u'carousel', u'sniper rifle', u'parking garage', u'twenty dollar bill', u'sliding down a garbage chute', u'playing card', u'hundred dollar bill', u'private jet', u""magician's assistant"", u'key', u'stage show', u'white rose', u'padlock', u'locked in a cell', u'handcuffed together', u'police', u'piranha', u'brawl', u'warehouse', u'news helicopter', u'locked door', u'garbage disposal', u'dupe', u'car crash', u'betrayal', u'escape artist', u'foot chase', u'robin hood plot', u'escape', u'invitation', u'mannequin', u'impersonation', u'news report', u'helicopter', u'merry go round', u'private plane', u'revenge', u'armored truck', u'pickpocket', u'robbery', u'abandoned apartment', u'sledge hammer', u'talking to the camera', u'handcuffs', u'teleportation', u'blood', u'bridge', u'7 of diamonds', u'balloon animal', u'deception', u'hypodermic needle', u'fireworks', u'sniper', u'safe', u'faked death', u'secret plan', u'security guard', u'fist fight', u'mansion', u'two of hearts', u'swat team', u'secret society', u'jackhammer', u'new orleans louisiana', u'hughes md 500 helicopter', u'jail cell', u'shakedown', u'paris france', u'cell phone', u'ping pong ball', u'injection', u'reference to david copperfield', u'magic act', u'letter', u'threat', u'tied feet', u'newspaper headline', u'benefactor', u'disguise', u'police investigation', u'ego', u'magic trick', u'mentalist', u'junkyard', u'pile of money', u'wiretapping', u'mardi gras', u'street entertainer', u'female agent', u'black comedy', u'machine gun', u'desert', u'cold reading', u'knife', u'bank robbery', u'surveillance', u'flashlight', u'twenty euro bill', u'vacuum', u'sleight of hand', u'post hypnotic suggestion', u'secret room', u'frame up', u'surprise ending']"
The Wolf of Wall Street,"[u'fbi', u'corruption', u'party', u'wealth', u'stockbroker', u'pay phone', u'flashback', u'villain played by lead actor', u'excess', u'slow motion scene', u'gay sex', u'blow job in a car', u'drug addiction', u'baby', u'title appears in writing', u'male rear nudity', u'blood spatter', u'police officer', u'drug addict', u'storm', u'masturbation', u'dominatrix', u'gay slur', u'blood on face', u'mustache', u'goldfish', u'nonlinear timeline', u'punched in the face', u'interrogation', u'boat captain', u'midget', u'white collar crime', u'divorce', u'mansion', u'business ethics', u'new york city', u'fbi agent', u""character repeating someone else's dialogue"", u'domestic violence', u'corporate fraud', u'wedding', u'male nudity', u'pregnant woman', u""drink thrown into someone's face"", u'quaalude', u'reporter', u'bare breasts', u'marital rape', u'financial ruin', u'yacht', u'sex standing up', u'bare chested male', u'money laundering', u'husband wife relationship', u'sex in an elevator', u'sex in an airplane', u'woman crying', u'bachelor party', u'tapped phone', u'attempted bribery', u'raised middle finger', u'long island new york', u'private investigator', u'prostitute', u'man punching a woman', u'beating', u'crack cocaine', u'shaving head', u'drunkenness', u'stock market', u'troubled marriage', u'hidden camera', u'male frontal nudity', u'title at the end', u'driving under the influence', u'no opening credits', u'exploding helicopter', u'gay orgy', u'caught masturbating', u'anal sex', u'breaking the fourth wall by talking to the audience', u'kissing while having sex', u'drug dealer', u'debauchery', u'bahamas', u'butt slap', u'manhattan new york city', u'motivational speaker', u'london england', u'dysfunctional marriage', u'black comedy', u'wall street manhattan new york city', u'freeze frame', u'bag of money', u'heart attack', u'female rear nudity', u'gay character', u'breaking the fourth wall', u'financial deregulation', u'animal in title', u'fellatio', u'cartoon on tv', u'lawyer', u'vomit', u'vulgarity', u'banker', u'voice over narration', u'wearing a wire', u'sex in public', u'car crash', u'sex', u'cocaine', u'brooklyn new york city', u'talking during sex', u'argument', u'choking', u'threesome', u'villain arrested', u'female frontal nudity', u'interrupted sex', u'italy', u'punched in the stomach', u'american abroad', u'father son relationship', u'helicopter', u'infidelity', u'pool party', u'briefcase full of money', u'satire', u'geneva switzerland', u'cheating on wife', u'topless female nudity', u'falling down stairs', u'based on true story', u'based on book', u'title spoken by character']"
Lee Daniels' The Butler,"[u'civil rights movement', u'white house', u'butler', u'civil rights', u'u.s. president', u'hotel', u'1950s', u'domestic servant', u'prejudice', u'activism', u'sit in', u'freedom bus', u'drinking problem', u'vietnam war', u'based on newspaper article', u'2008 presidential election', u'washington d.c.', u'injustice', u'1960s', u'nashville tennessee', u'riot', u'1970s', u'birmingham alabama', u'prison', u'reference to malcolm x', u'freedom rider', u'white gloves', u'voice over narration', u'two word title', u'ku klux klan', u'death of wife', u'multiple time frames', u'black panther party', u'racism', u'protest', u'1980s', u'no title at beginning', u'tuxedo', u'student activist', u'military funeral', u'reference to barack obama', u'african american', u'breaking and entering', u'funeral', u'apartheid', u'no opening credits', u'marriage', u'selma alabama', u'rape', u'cotton plantation', u'n word', u'father son relationship', u'kennedy assassination', u'estranged son', u'death of father', u'']"
The Hangover Part III,"[u'prison', u'friend', u'shot in the chest', u'home invasion', u'punched in the face', u'stolen car', u'penthouse', u'director cameo', u'decapitation', u'returning character killed off', u""caesar's palace las vegas"", u'killing an animal', u'scene during opening credits', u'sledgehammer', u'deception', u'tuxedo', u'dentist', u'dog collar', u'shot to death', u'body in a trunk', u'running a car off the road', u'los angeles california', u'severed head', u'tijuana mexico', u'las vegas nevada', u'friendship', u'flashback', u'rooster', u'reference to billy joel', u'police station', u'head butt', u'part of trilogy', u'lens flare', u'third part', u'soiling pants', u'thailand', u'bare chested male', u'scene during end credits', u'bag over head', u'robbery', u'character says i love you', u'husband wife relationship', u'threatened with a knife', u'smothered with a pillow', u'escaped convict', u'pistol', u'gold', u'man with glasses', u'car crash', u'prostitute', u'sequel', u'mini van', u'critically bashed', u'pawnshop', u'father son relationship', u'wedding', u'on the run', u'masked man', u'pharmacy', u'funeral', u'monkey', u'written by director', u'pregnancy', u'syringe', u'murder', u'shot in the back', u'boy', u'criminal', u'eating dog food', u'cell phone', u'falling from height', u'kidnapping', u'topless female nudity', u'limousine', u'breast implant', u'subtitled scene', u'brother in law brother in law relationship', u'heart attack', u'male frontal nudity', u'finger gun', u'road trip', u'foot chase', u'base jumping', u'parachute', u'letter', u'giraffe', u'group of friends', u'singing', u'prison escape', u'slow motion scene', u'f word', u'karaoke bar', u'gas station', u""character repeating someone else's dialogue"", u'impersonating a police officer', u'pharmacist', u'prison riot', u'black humor', u'betrayal', u'mother daughter relationship', u'desert', u'intervention', u'drugged drink', u'drugged food', u'knocked out', u'dead dog', u'death of father', u'']"
Epic,"[u'forest', u'queen', u'scientist', u'teenager', u'battle', u'dog', u'quest', u'slug', u'warrior', u'shrinking', u'surprise attack', u'fantasy world', u'sole black character dies cliche', u'swordsman', u'moonlight', u'hand to hand combat', u'no title at beginning', u'armor', u'helmet', u'samurai sword', u'mild violence', u'death of queen', u'sword', u'talking animal', u'bird', u'pun', u'jump', u'bird rider', u'insect', u'miniature person', u'no opening credits', u'one word title', u'plant', u'parkour', u'teenage girl', u'escape', u'final battle', u'science', u'showdown', u'sword fight', u'epic', u'love interest', u'redhead', u'giant', u'brawl', u'siege', u'ambush', u'magic', u'woman shot', u'bud', u'riding a bird', u'sword and fantasy', u'moon light', u'bat', u'martial arts', u'little people', u'ipod', u'video camera', u'good versus evil', u'surveillance camera', u'duel', u'kiss', u'tree', u'full moon', u'parchment', u'bow and arrow', u'shot with an arrow', u'staff', u'fictional war', u'saddle', u'decay', u'chase', u'moon', u'army', u'deer', u'snail', u'father daughter relationship', u'flying bat', u'taxi', u'mouse', u'female protagonist', u'rescue', u'based on book', u'']"
Captain Phillips,"[u'captain', u'pirate', u'somali', u'ship', u'hostage', u'hijacking', u'lifeboat', u'somalia', u'ransom', u'money', u'capture', u'cargo ship', u'water', u'maersk alabama', u'u.s. navy', u'flashlight', u'walkie talkie', u'kenya', u'sailor', u'shot in the head', u'boat', u'special forces', u'subtitled scene', u'thinness', u'anguish', u'duty', u'bravery', u'hostage negotiation', u'pistol', u'corpse', u'barefoot', u'translator', u'poverty', u'hero', u'two word title', u'hostage situation', u'beating', u'silencer', u'escape', u'grief', u'nurse', u'teenage boy', u'blood', u'photograph', u'ocean', u'suspense', u'survival', u'hostage negotiator', u'warship', u'ak 47', u'deception', u'captive', u'based on memoir', u'listening device', u'cut hand', u'male tied up', u'safe', u'male nudity', u'interrogation', u'modern day pirate', u'fear', u'ship hijacking', u'irish american', u'held at gunpoint', u'vermont', u'piracy', u'assault rifle', u'no opening credits', u'uzi', u'machine gun', u'threatened with a knife', u'husband wife relationship', u'rifle', u'commando', u'survivor', u'commando unit', u'tension', u'raft', u'binoculars', u'merchant marine', u'map', u'fisherman', u'engineer', u'flare', u'blood splatter', u'sniper rifle', u'letter', u'what happened to epilogue', u'parachute', u'fight', u'horn of africa', u'power outage', u'infirmary', u'rescue', u'u boat', u'blood on shirt', u'port', u'virginia', u'desert', u'bandaged hand', u'hostile takeover', u'cat and mouse', u'beach', u'e mail', u'escape attempt', u'brawl', u'oman', u'kidnapping', u'black african', u'ship crew', u'heroism', u'navy seal', u'race against time', u'honor', u'shot in the forehead', u'raid', u'africa', u'racism', u'night vision camera', u'airplane', u'engine room', u'helicopter', u'underwater scene', u'emotional shock', u'extortion', u'handcuffs', u'passport', u'water hose', u'warlord', u'torture', u'blindfold', u'desperation', u'military helicopter', u'terrorism', u'aircraft carrier', u'year 2009', u'shaky cam', u'ship captain', u'rope', u'sickbay', u'automatic rifle', u'camcorder', u'gash in the face', u'terrorist', u'death threat', u'sniper', u'shaving', u'2000s', u'knife', u'shot through a window', u'stabbing', u'admiral', u'somalian pirate', u'jumping from an airplane', u'culture clash', u'based on true story', u'based on book', u'character name in title', u'title spoken by character', u'']"
Jackass Presents: Bad Grandpa,"[u'jackass', u'grandson', u'86 year old', u'eight year old', u'child beauty pageant', u'funeral home', u'hidden camera', u'male stripper', u'funeral', u'north carolina', u'vending machine', u'coffin', u'argument', u'male nudity', u'shouting', u'beer', u'thrown from a bridge', u'gas station', u'death of wife', u'subtitled scene', u'airbag', u'bong', u'father in law son in law relationship', u'interview', u'african american man', u'raised middle finger', u'flirting', u'sequel', u'scene during end credits', u'st. louis', u'dead woman', u'written by star', u'corpse', u'outtakes during end credits', u'briefs', u'wedgie', u'post office', u'african american woman', u'male underwear', u'shoplifting', u'wedding', u'stripping', u'st. louis missouri', u'lincoln nebraska', u'biker gang', u'shopping cart', u'male frontal nudity', u'bingo', u'father daughter relationship', u'reporter', u'man crying', u'microphone', u'blender', u'garage sale', u'bingo game', u'knoxville tennessee', u'pick up line', u'stunt', u'hotel room', u'money falling through the air', u'son in law', u'restaurant', u'candid camera', u'boy dressed as a girl', u'sign', u'margarita', u'testicles', u'fishing', u'strip club', u'beauty pageant', u'character says i love you', u'prayer', u'white briefs', u'old man', u'vomit', u'bingo parlor', u'undressing', u'motorcycle', u'magic trick', u'hotel', u'bare chested male', u'pub', u'motel', u'skype', u'soda machine', u'underage drinking', u'fight', u'thrown through a window', u'father in law son in law antipathy', u'casket', u'prank', u'dead body', u'grandfather grandson relationship', u'body in a trunk', u'flatulence', u'father son relationship', u'drive thru', u'fishing pole', u'adult bookstore', u'hit in the crotch', u'little boy', u'fish', u'grandfather', u'disposing of a dead body', u'bridge', u'motorcycle gang', u'broken window', u'cross dressing', u'flashback', u'crying man', u'male rear nudity', u'death of grandmother', u'convenience store', u'golf course', u'slow motion scene', u'tennessee', u""character repeating someone else's dialogue"", u'singing in a car', u'title spoken by character', u'']"
Pacific Rim,"[u'kaiju', u'pilot', u'creature', u'robot', u'ocean', u'portal', u'scientist', u'co pilot', u'monster', u'sea', u'apocalypse', u'pacific ocean', u'attack', u'battle', u'combat', u'fight', u'bridge', u'giant robot', u'final battle', u'giant monster', u'eaten alive', u'brother brother relationship', u'sleeve tattoo', u'nosebleed', u'four star general', u'battlefield', u'escape pod', u'eyeglasses', u'gatling gun', u'death of brother', u'brawl', u'alien invasion', u'dystopia', u'genetic engineering', u'what happened to epilogue', u'electrocution', u'year 2017', u'nuclear reactor', u'epic', u'stick', u'future', u'manila philippines', u'helicopter', u'watching news on tv', u'acid', u'evacuation', u'stabbed in the chest', u'corpse', u'general', u'blockbuster', u'media coverage', u'airlift', u'flare gun', u'cloning', u'hong kong', u'military base', u'mercenary', u'marshal', u'bare chested male', u'death', u'training', u'trembling', u'collapsing building', u'two word title', u'wheelchair', u'nuclear bomb', u'nuclear explosion', u'machine gun', u'sikorsky hh 53 jolly green giant', u'killed in action', u'cafeteria', u'shoe', u'deoxyribonucleic acid', u'robot suit', u'basketball game', u'scare', u'memory', u'torso cut in half', u'skull', u'outer space', u'sikorsky hh 3 jolly green giant', u'voice over narration', u'no opening credits', u'brother brother team', u'flashback', u'knife', u'red shoe', u'pregnant', u'english bulldog', u'redemption', u'fist fight', u'good versus evil', u'explosion', u'homage', u'ladder', u'lightning', u'hong kong bay', u'severed arm', u'year 2020', u'violence', u'super computer', u'swing', u'heavy rain', u'cane', u'respect', u'artificial intelligence', u'father son team', u'stick fight', u'exploding truck', u'saving the world', u'power outage', u'threatened with a knife', u'pilot ejects', u'kendo', u'nerd', u'factory', u'australian', u'alien race', u'news report', u'suit of armor', u'pendulum', u'rainstorm', u""newton's cradle"", u'twin brother', u'australia', u'ship', u'exploding body', u'retired', u'monster movie', u'alaska', u'end of the world scenario', u'underwater scene', u'bunker', u'rescue', u'girl in danger', u'united nations', u'shotgun', u'russian', u'mind meld', u'coming out of retirement', u'fighter jet', u'cannon', u'pistol', u'resistance', u'exploding plane', u'exploding building', u'military', u'soldier', u'flood', u'mecha', u'seattle washington', u'aircraft carrier', u'laboratory', u'exploding car', u'fictional war', u'vomit', u'san francisco california', u'surprise during end credits', u'storm at sea', u'resistance fighter', u'plane crash', u'fall from height', u'snow', u'lockheed martin boeing f 22 raptor', u'clone', u'walled city', u'rampage', u'golden gate bridge', u'child in peril', u'metal detector', u'father son relationship', u'exploding bridge', u'boat', u'ice', u'exposed brain', u'scream', u'black marketeer', u'military officer', u'timebomb', u'unity', u'army general', u'revenge', u'hidden room', u'dog', u'adopted daughter', u'destruction of city', u'place name in title', u'fistfight', u'construction site', u'japanese', u'navigation map', u'inside the mind', u'2020s', u'impassioned speech', u'sword', u'technician', u'sydney australia', u'american', u'black market', u'electromagnetic pulse', u'scene during end credits', u'box office flop', u'wormhole', u'hologram', u'overhaul', u'self sacrifice', u'fishing boat', u'broken glass', u'shipping container', u'giant creature', u'chinese', u'mind reading', u'death of son', u'']"
This Is the End,"[u'party', u'apocalypse', u'celebrity', u'rapture', u'end of the world', u'self referential', u'kitchen', u'actress', u'reference to the backstreet boys', u'self sacrifice', u'pistol', u'bare chested male', u'earthquake', u'man with glasses', u'sex slave', u'tied to a bed', u'erection', u'severed head', u'convenience store', u'racial slur', u'ecstasy', u'actor playing himself', u'match', u'jumping through a window', u'beer', u'gun in mouth', u'gay slur', u'montage', u'sinkhole', u'breakfast', u'beating', u'reference to lindsay lohan', u'cell phone', u'drinking urine', u'eaten alive', u'cross', u'basement', u'burned to death', u'heaven', u'gay stereotype', u'f word', u'thrown through a window', u'survival', u'panic', u'bible', u'los angeles california', u'raised middle finger', u'eye gouging', u'skull', u'ensemble cast', u'falling through the floor', u'recreational vehicle', u'exploding helicopter', u'kicked in the face', u'helicopter crash', u'demonic possession', u'rape', u'news report', u'blood spatter', u'demon', u'cameo', u'shotgun', u'phallic symbol', u'friendship', u'masturbation', u'blood splatter', u'siege', u'crushed head', u'actor', u'sleeping in a bathtub', u'saint', u""character's point of view camera shot"", u'video camera', u'giant monster', u'reference to god', u'male frontal nudity', u'satire', u'butt slap', u'stabbed in the leg', u'fire', u'helicopter', u'foot chase', u'chased by a demon', u'monster', u'reference to george clooney', u'hiding in a closet', u'reference to satan', u'library', u'hollywood california', u'demon rape', u'fellatio', u'severed nose', u'person on fire', u'falling down stairs', u'baseball bat', u'reference to new kids on the block', u'painting', u'chainsaw', u'exorcism', u'redemption', u'male rape', u'reference to the rapture', u'character says i love you', u'cannibal', u'homosexual', u""character repeating someone else's dialogue"", u'movie poster', u'mansion', u'magic mushroom', u'vomit', u'lens flare', u'slow motion scene', u'loss of friend', u'actor director writer', u'burned alive', u'woman slaps a man', u'water', u'hit by a truck', u'decapitation', u'airport', u'bitten in the face', u'giant', u'chaos', u'looting', u'scatological humor', u'reference to sandra bullock', u'canadian', u'marijuana joint', u'home invasion', u'money falling through the air', u'damnation', u'porn magazine', u'black comedy', u'based on short film', u'supernatural', u'gore', u'selfishness', u'pipe smoking', u'hallucination', u'explosion', u'escape', u'ascending to heaven', u'exploding body', u'face slap', u'fall from height', u'car crash', u'finger cut', u'halo', u'friends who hate each other', u'marijuana', u'video diary', u'creature', u'blood', u'hit by a car', u'death', u'urination', u'chase', u'car accident', u'parody', u'punched in the face', u'giant creature', u'prop gun', u'severed arm', u'hit with a baseball bat', u'cannibalism', u'singing', u'claim in title', u'falling to death', u'cigarette smoking', u'self parody', u'actress playing herself', u'male rear nudity', u'impalement', u'drugged drink', u'barbecue', u'film within a film', u'no opening credits', u'bathtub', u'exploding car', u'prayer', u'fast motion scene', u'crude humor', u'cocaine', u'knife', u'knife throwing', u'crushed to death', u'ecstasy the drug', u'car set on fire', u'falling from height', u'axe', u'hit on the head with a rock', u'drunkenness', u'character name in title', u'']"
Olympus Has Fallen,"[u'white house', u'secret service', u'terrorist', u'secret service agent', u'bunker', u'rescue', u'terrorist attack', u'car accident', u'speaker of the house', u'pentagon', u'air attack', u'shot in the arm', u'homeland security', u'exploding plane', u'automatic weapon', u'shot in the back', u'shot in the shoulder', u'animal killing', u'commando raid', u'commando mission', u'warrior', u'one day', u'mercenary', u'ak 47', u'yellow peril', u'oval office', u'car hanging from a bridge', u'beating', u'gash in the face', u'kung fu', u'one against many', u'sniper', u'self destruct', u'die hard scenario', u'washington d.c.', u'murder of a police officer', u'punched in the face', u'knife', u'race against time', u'punched in the stomach', u'subjective camera', u'security camera', u'ignoring advice', u'government agent', u'held at gunpoint', u'rocket launcher', u'media coverage', u'gore', u'shot through a window', u'shot to death', u'north korea', u'blood', u'father son relationship', u'faked death', u'hostile takeover', u'secret panel', u'stabbed to death', u'head bashed in', u'shot point blank', u'falling from height', u'boxing', u'secret passage', u'shot in the forehead', u'pledge of allegiance', u'politician', u'bridge', u'surface to air missle', u'press conference', u'murder of an innocent person', u'secretary of defense', u'hand to hand combat', u'foot chase', u'car falling off a bridge', u'gatling gun', u'snow', u'nuclear missile', u'stabbed in the head', u'neck breaking', u'surveillance', u'husband wife relationship', u'security guard', u'christmas', u'battlefield', u'action violence', u'martial arts', u'fight', u'nuclear terrorism', u'lockheed martin boeing f 22 raptor', u'missile', u'dogfight', u'tough guy', u'anti hero', u'execution', u'massacre', u'stabbed in the forehead', u'presidential cabinet', u'severed arm', u'masked man', u'pistol', u'rogue agent', u'whispering', u'shot in the head', u'patriotism', u'one man army', u'police escort', u'prime minister', u'infiltrator', u'bodyguard', u'shot multiple times', u'special forces', u'u.s. president', u'shot through a wall', u'guard dog', u'man punching a woman', u'terrorist plot', u'nurse', u'exploding car', u'murder', u'assassin', u'armored car', u'anti aircraft gun', u'exploding body', u'airplane shot down', u'secret tunnel', u'street shootout', u'military', u'stabbed in the chest', u'female assassin', u'terrorism', u'emergency room', u'subtitled scene', u'multiple car acccident', u""character repeating someone else's dialogue"", u'commando', u'strangulation', u'filmed killing', u'betrayal', u'handcuffs', u'unlikely hero', u'general', u'sadist', u'mixed martial arts', u'slow motion scene', u'washington monument', u'terrorist group', u'stabbed in the back', u'fictional war', u'rooftop', u'uh 60 blackhawk helicopter', u""character's point of view camera shot"", u'soldier', u'aircraft carrier', u'bomb', u'blood splatter', u'night vision', u'throat slitting', u'interrogation', u'police officer shot in the chest', u'u.s. air force', u'assault rifle', u'machine gun', u'death', u'escape', u'silencer', u'fist fight', u'exploding bus', u'treason', u'machismo', u'knife fight', u'corpse', u'brawl', u'sparring', u'chaos', u'boxing ring', u'drone', u'u.s. army', u'hostage', u'underground bunker', u'mass death', u'vice president', u'violence', u'disguise', u'evil man', u'shooting a police officer', u'f word', u'bazooka', u'ambulance', u'death of wife', u'crushed to death', u'exploding building', u'hand grenade', u'deception', u'uzi', u'kicked in the chest', u'exploding airplane', u'torture', u'shot in the stomach', u'exploding helicopter', u'action hero', u'rpg', u'bulletproof vest', u'bare chested male', u'showdown', u'gas mask', u'fbi', u'garbage truck', u'body count', u'm 16', u'knife attack', u'helicopter', u'car crash', u'explosion', u'fistfight', u'beaten to death', u'traitor', u'hostage situation', u'falling down stairs', u'police officer killed', u'shootout', u'cable tie', u'bell oh 58 kiowa helicopter', u'helicopter crash', u'stabbed through the chin', u'humvee', u'christmas present', u'commando unit', u'heavy rain', u'news report', u'bound and gagged', u'motorcade', u'child in peril', u'kidnapping', u'american flag', u'c 130 hercules', u'launch code', u'killing an animal', u'nuclear threat', u'driving in snow', u'shot in the foot', u'plane crash', u'guilt', u'bag over head', u'swat team', u'surprise attack', u'secret passageway', u'shot in the leg', u'christmas tree', u'stylized violence', u'hospital', u'sadism', u'wisecrack humor', u'death of first lady', u'cigarette smoking', u'sniper rifle', u'national guard', u'suicide bomber', u'claim in title', u'ex special forces', u'newscast', u'chase', u'flashback', u'gunfight', u'threatened with a knife', u'stabbed in the leg', u'combat', u'stabbed in the neck', u'tuxedo', u'camp david', u'gas grenade', u'battle', u'shot in the chest', u'death of mother', u'title spoken by character', u'']"
42,"[u'baseball', u'baseball player', u'brooklyn dodgers', u'african american', u'racism', u'major league baseball', u'baseball game', u'verbal abuse', u'baseball hat', u'athlete', u'hate mail', u'baseball star', u'desegregation', u'husband wife relationship', u'hero', u'home run', u'number as title', u'racial segregation', u'petition', u'baseball movie', u'bechdel test failed', u'baseball team', u'minor league baseball', u'breakthrough hero', u'spring training', u'1940s', u'digit in title', u'written by director', u'sports hero', u'sports writer']"
